지점,지점명,일시,30cm 지중온도(°C)
93,북춘천,2020-08-18 01:00,26.6
93,북춘천,2020-08-18 02:00,26.5
93,북춘천,2020-08-18 03:00,26.2
93,북춘천,2020-08-18 04:00,26.2
93,북춘천,2020-08-18 05:00,26.1
93,북춘천,2020-08-18 06:00,26
93,북춘천,2020-08-18 07:00,26
93,북춘천,2020-08-18 08:00,25.8
93,북춘천,2020-08-18 09:00,25.8
93,북춘천,2020-08-18 10:00,25.8
93,북춘천,2020-08-18 11:00,26
93,북춘천,2020-08-18 12:00,26.2
93,북춘천,2020-08-18 13:00,26.6
93,북춘천,2020-08-18 14:00,26.8
93,북춘천,2020-08-18 15:00,27.2
93,북춘천,2020-08-18 16:00,27.6
93,북춘천,2020-08-18 17:00,27.8
93,북춘천,2020-08-18 18:00,28.1
93,북춘천,2020-08-18 19:00,28.2
93,북춘천,2020-08-18 20:00,28.2
93,북춘천,2020-08-18 21:00,28.2
93,북춘천,2020-08-18 22:00,28.1
93,북춘천,2020-08-18 23:00,28
93,북춘천,2020-08-19 00:00,27.7
93,북춘천,2020-08-19 01:00,27.6
93,북춘천,2020-08-19 02:00,27.3
93,북춘천,2020-08-19 03:00,27.2
93,북춘천,2020-08-19 04:00,27.1
93,북춘천,2020-08-19 05:00,26.8
93,북춘천,2020-08-19 06:00,26.7
93,북춘천,2020-08-19 07:00,26.6
93,북춘천,2020-08-19 08:00,26.5
93,북춘천,2020-08-19 09:00,26.3
93,북춘천,2020-08-19 10:00,26.3
93,북춘천,2020-08-19 11:00,26.3
93,북춘천,2020-08-19 12:00,26.5
93,북춘천,2020-08-19 13:00,26.7
93,북춘천,2020-08-19 14:00,27.2
93,북춘천,2020-08-19 15:00,27.6
93,북춘천,2020-08-19 16:00,28
93,북춘천,2020-08-19 17:00,28.2
93,북춘천,2020-08-19 18:00,28.5
93,북춘천,2020-08-19 19:00,28.6
93,북춘천,2020-08-19 20:00,28.6
93,북춘천,2020-08-19 21:00,28.6
93,북춘천,2020-08-19 22:00,28.5
93,북춘천,2020-08-19 23:00,28.2
93,북춘천,2020-08-20 00:00,28.1
93,북춘천,2020-08-20 01:00,27.8
93,북춘천,2020-08-20 02:00,27.7
93,북춘천,2020-08-20 03:00,27.5
93,북춘천,2020-08-20 04:00,27.2
93,북춘천,2020-08-20 05:00,27.1
93,북춘천,2020-08-20 06:00,27
93,북춘천,2020-08-20 07:00,26.7
93,북춘천,2020-08-20 08:00,26.7
93,북춘천,2020-08-20 09:00,26.6
93,북춘천,2020-08-20 10:00,26.5
93,북춘천,2020-08-20 11:00,26.6
93,북춘천,2020-08-20 12:00,26.7
93,북춘천,2020-08-20 13:00,27
93,북춘천,2020-08-20 14:00,27.3
93,북춘천,2020-08-20 15:00,28
93,북춘천,2020-08-20 16:00,28.5
93,북춘천,2020-08-20 17:00,28.8
93,북춘천,2020-08-20 18:00,29.1
93,북춘천,2020-08-20 19:00,29.2
93,북춘천,2020-08-20 20:00,29.2
93,북춘천,2020-08-20 21:00,29.2
93,북춘천,2020-08-20 22:00,29.2
93,북춘천,2020-08-20 23:00,29
93,북춘천,2020-08-21 00:00,28.8
93,북춘천,2020-08-21 01:00,28.7
93,북춘천,2020-08-21 02:00,28.5
93,북춘천,2020-08-21 03:00,28.3
93,북춘천,2020-08-21 04:00,28.2
93,북춘천,2020-08-21 05:00,28.1
93,북춘천,2020-08-21 06:00,27.8
93,북춘천,2020-08-21 07:00,27.7
93,북춘천,2020-08-21 08:00,27.7
93,북춘천,2020-08-21 09:00,27.5
93,북춘천,2020-08-21 10:00,27.4
93,북춘천,2020-08-21 11:00,27.3
93,북춘천,2020-08-21 12:00,27.3
93,북춘천,2020-08-21 13:00,27.3
93,북춘천,2020-08-21 14:00,27.3
93,북춘천,2020-08-21 15:00,27.3
93,북춘천,2020-08-21 16:00,27.3
93,북춘천,2020-08-21 17:00,27.3
93,북춘천,2020-08-21 18:00,27.3
93,북춘천,2020-08-21 19:00,27.3
93,북춘천,2020-08-21 20:00,27.3
93,북춘천,2020-08-21 21:00,27.2
93,북춘천,2020-08-21 22:00,27.2
93,북춘천,2020-08-21 23:00,27
93,북춘천,2020-08-22 00:00,26.8
93,북춘천,2020-08-22 01:00,26.7
93,북춘천,2020-08-22 02:00,26.6
93,북춘천,2020-08-22 03:00,26.5
93,북춘천,2020-08-22 04:00,26.2
93,북춘천,2020-08-22 05:00,26.2
93,북춘천,2020-08-22 06:00,26.1
93,북춘천,2020-08-22 07:00,26
93,북춘천,2020-08-22 08:00,25.8
93,북춘천,2020-08-22 09:00,25.7
93,북춘천,2020-08-22 10:00,25.7
93,북춘천,2020-08-22 11:00,25.7
93,북춘천,2020-08-22 12:00,25.7
93,북춘천,2020-08-22 13:00,25.8
93,북춘천,2020-08-22 14:00,26.1
93,북춘천,2020-08-22 15:00,26.2
93,북춘천,2020-08-22 16:00,26.2
93,북춘천,2020-08-22 17:00,26.2
93,북춘천,2020-08-22 18:00,26.2
93,북춘천,2020-08-22 19:00,26.2
93,북춘천,2020-08-22 20:00,26.2
93,북춘천,2020-08-22 21:00,26.2
93,북춘천,2020-08-22 22:00,26.1
93,북춘천,2020-08-22 23:00,26
93,북춘천,2020-08-23 00:00,25.7
93,북춘천,2020-08-23 01:00,25.7
93,북춘천,2020-08-23 02:00,25.6
93,북춘천,2020-08-23 03:00,25.3
93,북춘천,2020-08-23 04:00,25.2
93,북춘천,2020-08-23 05:00,25.2
93,북춘천,2020-08-23 06:00,25.1
93,북춘천,2020-08-23 07:00,25
93,북춘천,2020-08-23 08:00,24.8
93,북춘천,2020-08-23 09:00,24.7
93,북춘천,2020-08-23 10:00,24.7
93,북춘천,2020-08-23 11:00,24.8
93,북춘천,2020-08-23 12:00,24.8
93,북춘천,2020-08-23 13:00,25.1
93,북춘천,2020-08-23 14:00,25.3
93,북춘천,2020-08-23 15:00,25.7
93,북춘천,2020-08-23 16:00,26.1
93,북춘천,2020-08-23 17:00,26.5
93,북춘천,2020-08-23 18:00,26.7
93,북춘천,2020-08-23 19:00,26.8
93,북춘천,2020-08-23 20:00,27
93,북춘천,2020-08-23 21:00,27
93,북춘천,2020-08-23 22:00,26.8
93,북춘천,2020-08-23 23:00,26.7
93,북춘천,2020-08-24 00:00,26.7
101,춘천,2020-08-18 01:00,27.8
101,춘천,2020-08-18 02:00,27.8
101,춘천,2020-08-18 03:00,27.8
101,춘천,2020-08-18 04:00,27.7
101,춘천,2020-08-18 05:00,27.6
101,춘천,2020-08-18 06:00,27.6
101,춘천,2020-08-18 07:00,27.5
101,춘천,2020-08-18 08:00,27.5
101,춘천,2020-08-18 09:00,27.4
101,춘천,2020-08-18 10:00,27.4
101,춘천,2020-08-18 11:00,27.4
101,춘천,2020-08-18 12:00,27.4
101,춘천,2020-08-18 13:00,27.4
101,춘천,2020-08-18 14:00,27.6
101,춘천,2020-08-18 15:00,27.7
101,춘천,2020-08-18 16:00,27.9
101,춘천,2020-08-18 17:00,28.1
101,춘천,2020-08-18 18:00,28.3
101,춘천,2020-08-18 19:00,28.5
101,춘천,2020-08-18 20:00,28.6
101,춘천,2020-08-18 21:00,28.8
101,춘천,2020-08-18 22:00,28.8
101,춘천,2020-08-18 23:00,28.8
101,춘천,2020-08-19 00:00,28.8
101,춘천,2020-08-19 01:00,28.7
101,춘천,2020-08-19 02:00,28.7
101,춘천,2020-08-19 03:00,28.6
101,춘천,2020-08-19 04:00,28.5
101,춘천,2020-08-19 05:00,28.4
101,춘천,2020-08-19 06:00,28.3
101,춘천,2020-08-19 07:00,28.2
101,춘천,2020-08-19 08:00,28.1
101,춘천,2020-08-19 09:00,28
101,춘천,2020-08-19 10:00,27.9
101,춘천,2020-08-19 11:00,27.9
101,춘천,2020-08-19 12:00,27.8
101,춘천,2020-08-19 13:00,27.8
101,춘천,2020-08-19 14:00,27.9
101,춘천,2020-08-19 15:00,28
101,춘천,2020-08-19 16:00,28.2
101,춘천,2020-08-19 17:00,28.4
101,춘천,2020-08-19 18:00,28.6
101,춘천,2020-08-19 19:00,28.8
101,춘천,2020-08-19 20:00,28.9
101,춘천,2020-08-19 21:00,29
101,춘천,2020-08-19 22:00,29
101,춘천,2020-08-19 23:00,29.1
101,춘천,2020-08-20 00:00,29
101,춘천,2020-08-20 01:00,29
101,춘천,2020-08-20 02:00,28.9
101,춘천,2020-08-20 03:00,28.8
101,춘천,2020-08-20 04:00,28.7
101,춘천,2020-08-20 05:00,28.6
101,춘천,2020-08-20 06:00,28.5
101,춘천,2020-08-20 07:00,28.4
101,춘천,2020-08-20 08:00,28.3
101,춘천,2020-08-20 09:00,28.2
101,춘천,2020-08-20 10:00,28.1
101,춘천,2020-08-20 11:00,28.1
101,춘천,2020-08-20 12:00,28
101,춘천,2020-08-20 13:00,28.1
101,춘천,2020-08-20 14:00,28.2
101,춘천,2020-08-20 15:00,28.3
101,춘천,2020-08-20 16:00,28.5
101,춘천,2020-08-20 17:00,28.7
101,춘천,2020-08-20 18:00,28.9
101,춘천,2020-08-20 19:00,29.1
101,춘천,2020-08-20 20:00,29.2
101,춘천,2020-08-20 21:00,29.4
101,춘천,2020-08-20 22:00,29.4
101,춘천,2020-08-20 23:00,29.4
101,춘천,2020-08-21 00:00,29.4
101,춘천,2020-08-21 01:00,29.4
101,춘천,2020-08-21 02:00,29.3
101,춘천,2020-08-21 03:00,29.3
101,춘천,2020-08-21 04:00,29.2
101,춘천,2020-08-21 05:00,29.1
101,춘천,2020-08-21 06:00,29
101,춘천,2020-08-21 07:00,28.9
101,춘천,2020-08-21 08:00,28.8
101,춘천,2020-08-21 09:00,28.8
101,춘천,2020-08-21 10:00,28.7
101,춘천,2020-08-21 11:00,28.6
101,춘천,2020-08-21 12:00,28.6
101,춘천,2020-08-21 13:00,28.5
101,춘천,2020-08-21 14:00,28.5
101,춘천,2020-08-21 15:00,28.5
101,춘천,2020-08-21 16:00,28.5
101,춘천,2020-08-21 17:00,28.5
101,춘천,2020-08-21 18:00,28.5
101,춘천,2020-08-21 19:00,28.4
101,춘천,2020-08-21 20:00,28.4
101,춘천,2020-08-21 21:00,28.4
101,춘천,2020-08-21 22:00,28.3
101,춘천,2020-08-21 23:00,28.3
101,춘천,2020-08-22 00:00,28.2
101,춘천,2020-08-22 01:00,28.1
101,춘천,2020-08-22 02:00,28
101,춘천,2020-08-22 03:00,27.9
101,춘천,2020-08-22 04:00,27.9
101,춘천,2020-08-22 05:00,27.7
101,춘천,2020-08-22 06:00,27.7
101,춘천,2020-08-22 07:00,27.6
101,춘천,2020-08-22 08:00,27.5
101,춘천,2020-08-22 09:00,27.4
101,춘천,2020-08-22 10:00,27.3
101,춘천,2020-08-22 11:00,27.3
101,춘천,2020-08-22 12:00,27.2
101,춘천,2020-08-22 13:00,27.2
101,춘천,2020-08-22 14:00,27.3
101,춘천,2020-08-22 15:00,27.3
101,춘천,2020-08-22 16:00,27.4
101,춘천,2020-08-22 17:00,27.4
101,춘천,2020-08-22 18:00,27.5
101,춘천,2020-08-22 19:00,27.5
101,춘천,2020-08-22 20:00,27.5
101,춘천,2020-08-22 21:00,27.5
101,춘천,2020-08-22 22:00,27.4
101,춘천,2020-08-22 23:00,27.3
101,춘천,2020-08-23 00:00,27.3
101,춘천,2020-08-23 01:00,27.2
101,춘천,2020-08-23 02:00,27.1
101,춘천,2020-08-23 03:00,27
101,춘천,2020-08-23 04:00,26.9
101,춘천,2020-08-23 05:00,26.8
101,춘천,2020-08-23 06:00,26.7
101,춘천,2020-08-23 07:00,26.7
101,춘천,2020-08-23 08:00,26.6
101,춘천,2020-08-23 09:00,26.6
101,춘천,2020-08-23 10:00,26.5
101,춘천,2020-08-23 11:00,26.5
101,춘천,2020-08-23 12:00,26.5
101,춘천,2020-08-23 13:00,26.5
101,춘천,2020-08-23 14:00,26.6
101,춘천,2020-08-23 15:00,26.7
101,춘천,2020-08-23 16:00,26.9
101,춘천,2020-08-23 17:00,27.1
101,춘천,2020-08-23 18:00,27.3
101,춘천,2020-08-23 19:00,27.5
101,춘천,2020-08-23 20:00,27.7
101,춘천,2020-08-23 21:00,27.8
101,춘천,2020-08-23 22:00,27.9
101,춘천,2020-08-23 23:00,27.9
101,춘천,2020-08-24 00:00,28
104,북강릉,2020-08-18 01:00,25.5
104,북강릉,2020-08-18 02:00,25.5
104,북강릉,2020-08-18 03:00,25.4
104,북강릉,2020-08-18 04:00,25.4
104,북강릉,2020-08-18 05:00,25.3
104,북강릉,2020-08-18 06:00,25.3
104,북강릉,2020-08-18 07:00,25.2
104,북강릉,2020-08-18 08:00,25.1
104,북강릉,2020-08-18 09:00,25
104,북강릉,2020-08-18 10:00,24.9
104,북강릉,2020-08-18 11:00,24.8
104,북강릉,2020-08-18 12:00,24.8
104,북강릉,2020-08-18 13:00,24.8
104,북강릉,2020-08-18 14:00,24.8
104,북강릉,2020-08-18 15:00,24.9
104,북강릉,2020-08-18 16:00,25.1
104,북강릉,2020-08-18 17:00,25.2
104,북강릉,2020-08-18 18:00,25.4
104,북강릉,2020-08-18 19:00,25.7
104,북강릉,2020-08-18 20:00,25.9
104,북강릉,2020-08-18 21:00,26.1
104,북강릉,2020-08-18 22:00,26.2
104,북강릉,2020-08-18 23:00,26.2
104,북강릉,2020-08-19 00:00,26.3
104,북강릉,2020-08-19 01:00,26.3
104,북강릉,2020-08-19 02:00,26.2
104,북강릉,2020-08-19 03:00,26.2
104,북강릉,2020-08-19 04:00,26.1
104,북강릉,2020-08-19 05:00,26
104,북강릉,2020-08-19 06:00,25.9
104,북강릉,2020-08-19 07:00,25.8
104,북강릉,2020-08-19 08:00,25.7
104,북강릉,2020-08-19 09:00,25.5
104,북강릉,2020-08-19 10:00,25.4
104,북강릉,2020-08-19 11:00,25.3
104,북강릉,2020-08-19 12:00,25.2
104,북강릉,2020-08-19 13:00,25.2
104,북강릉,2020-08-19 14:00,25.3
104,북강릉,2020-08-19 15:00,25.3
104,북강릉,2020-08-19 16:00,25.5
104,북강릉,2020-08-19 17:00,25.7
104,북강릉,2020-08-19 18:00,25.9
104,북강릉,2020-08-19 19:00,26.1
104,북강릉,2020-08-19 20:00,26.3
104,북강릉,2020-08-19 21:00,26.4
104,북강릉,2020-08-19 22:00,26.5
104,북강릉,2020-08-19 23:00,26.6
104,북강릉,2020-08-20 00:00,26.6
104,북강릉,2020-08-20 01:00,26.6
104,북강릉,2020-08-20 02:00,26.5
104,북강릉,2020-08-20 03:00,26.4
104,북강릉,2020-08-20 04:00,26.4
104,북강릉,2020-08-20 05:00,26.3
104,북강릉,2020-08-20 06:00,26.2
104,북강릉,2020-08-20 07:00,26.1
104,북강릉,2020-08-20 08:00,25.9
104,북강릉,2020-08-20 09:00,25.8
104,북강릉,2020-08-20 10:00,25.7
104,북강릉,2020-08-20 11:00,25.6
104,북강릉,2020-08-20 12:00,25.5
104,북강릉,2020-08-20 13:00,25.5
104,북강릉,2020-08-20 14:00,25.5
104,북강릉,2020-08-20 15:00,25.6
104,북강릉,2020-08-20 16:00,25.8
104,북강릉,2020-08-20 17:00,25.9
104,북강릉,2020-08-20 18:00,26.1
104,북강릉,2020-08-20 19:00,26.2
104,북강릉,2020-08-20 20:00,26.2
104,북강릉,2020-08-20 21:00,26.2
104,북강릉,2020-08-20 22:00,26.3
104,북강릉,2020-08-20 23:00,26.2
104,북강릉,2020-08-21 00:00,26.2
104,북강릉,2020-08-21 01:00,26.1
104,북강릉,2020-08-21 02:00,26
104,북강릉,2020-08-21 03:00,26
104,북강릉,2020-08-21 04:00,25.9
104,북강릉,2020-08-21 05:00,25.8
104,북강릉,2020-08-21 06:00,25.7
104,북강릉,2020-08-21 07:00,25.6
104,북강릉,2020-08-21 08:00,25.5
104,북강릉,2020-08-21 09:00,25.4
104,북강릉,2020-08-21 10:00,25.4
104,북강릉,2020-08-21 11:00,25.3
104,북강릉,2020-08-21 12:00,25.3
104,북강릉,2020-08-21 13:00,25.2
104,북강릉,2020-08-21 14:00,25.2
104,북강릉,2020-08-21 15:00,25.2
104,북강릉,2020-08-21 16:00,25.1
104,북강릉,2020-08-21 17:00,25.1
104,북강릉,2020-08-21 18:00,25
104,북강릉,2020-08-21 19:00,25
104,북강릉,2020-08-21 20:00,25
104,북강릉,2020-08-21 21:00,25
104,북강릉,2020-08-21 22:00,24.9
104,북강릉,2020-08-21 23:00,24.9
104,북강릉,2020-08-22 00:00,24.8
104,북강릉,2020-08-22 01:00,24.8
104,북강릉,2020-08-22 02:00,24.7
104,북강릉,2020-08-22 03:00,24.7
104,북강릉,2020-08-22 04:00,24.6
104,북강릉,2020-08-22 05:00,24.5
104,북강릉,2020-08-22 06:00,24.5
104,북강릉,2020-08-22 07:00,24.4
104,북강릉,2020-08-22 08:00,24.4
104,북강릉,2020-08-22 09:00,24.3
104,북강릉,2020-08-22 10:00,24.3
104,북강릉,2020-08-22 11:00,24.2
104,북강릉,2020-08-22 12:00,24.2
104,북강릉,2020-08-22 13:00,24.1
104,북강릉,2020-08-22 14:00,24.1
104,북강릉,2020-08-22 15:00,24.1
104,북강릉,2020-08-22 16:00,24.1
104,북강릉,2020-08-22 17:00,24.1
104,북강릉,2020-08-22 18:00,24.1
104,북강릉,2020-08-22 19:00,24.1
104,북강릉,2020-08-22 20:00,24.1
104,북강릉,2020-08-22 21:00,24.1
104,북강릉,2020-08-22 22:00,24.1
104,북강릉,2020-08-22 23:00,24
104,북강릉,2020-08-23 00:00,24
104,북강릉,2020-08-23 01:00,24
104,북강릉,2020-08-23 02:00,23.9
104,북강릉,2020-08-23 03:00,23.9
104,북강릉,2020-08-23 04:00,23.8
104,북강릉,2020-08-23 05:00,23.8
104,북강릉,2020-08-23 06:00,23.7
104,북강릉,2020-08-23 07:00,23.6
104,북강릉,2020-08-23 08:00,23.6
104,북강릉,2020-08-23 09:00,23.6
104,북강릉,2020-08-23 10:00,23.5
104,북강릉,2020-08-23 11:00,23.4
104,북강릉,2020-08-23 12:00,23.4
104,북강릉,2020-08-23 13:00,23.3
104,북강릉,2020-08-23 14:00,23.4
104,북강릉,2020-08-23 15:00,23.4
104,북강릉,2020-08-23 16:00,23.5
104,북강릉,2020-08-23 17:00,23.6
104,북강릉,2020-08-23 18:00,23.8
104,북강릉,2020-08-23 19:00,24
104,북강릉,2020-08-23 20:00,24.1
104,북강릉,2020-08-23 21:00,24.2
104,북강릉,2020-08-23 22:00,24.3
104,북강릉,2020-08-23 23:00,24.4
104,북강릉,2020-08-24 00:00,24.4
105,강릉,2020-08-18 01:00,27.5
105,강릉,2020-08-18 02:00,27.4
105,강릉,2020-08-18 03:00,27.3
105,강릉,2020-08-18 04:00,27.2
105,강릉,2020-08-18 05:00,27
105,강릉,2020-08-18 06:00,26.9
105,강릉,2020-08-18 07:00,26.8
105,강릉,2020-08-18 08:00,26.6
105,강릉,2020-08-18 09:00,26.5
105,강릉,2020-08-18 10:00,26.4
105,강릉,2020-08-18 11:00,26.4
105,강릉,2020-08-18 12:00,26.5
105,강릉,2020-08-18 13:00,26.7
105,강릉,2020-08-18 14:00,26.9
105,강릉,2020-08-18 15:00,27.2
105,강릉,2020-08-18 16:00,27.6
105,강릉,2020-08-18 17:00,27.9
105,강릉,2020-08-18 18:00,28.2
105,강릉,2020-08-18 19:00,28.5
105,강릉,2020-08-18 20:00,28.6
105,강릉,2020-08-18 21:00,28.6
105,강릉,2020-08-18 22:00,28.6
105,강릉,2020-08-18 23:00,28.5
105,강릉,2020-08-19 00:00,28.4
105,강릉,2020-08-19 01:00,28.2
105,강릉,2020-08-19 02:00,28
105,강릉,2020-08-19 03:00,27.9
105,강릉,2020-08-19 04:00,27.7
105,강릉,2020-08-19 05:00,27.5
105,강릉,2020-08-19 06:00,27.4
105,강릉,2020-08-19 07:00,27.2
105,강릉,2020-08-19 08:00,27
105,강릉,2020-08-19 09:00,26.9
105,강릉,2020-08-19 10:00,26.8
105,강릉,2020-08-19 11:00,26.8
105,강릉,2020-08-19 12:00,26.8
105,강릉,2020-08-19 13:00,26.9
105,강릉,2020-08-19 14:00,27.2
105,강릉,2020-08-19 15:00,27.5
105,강릉,2020-08-19 16:00,27.9
105,강릉,2020-08-19 17:00,28.2
105,강릉,2020-08-19 18:00,28.5
105,강릉,2020-08-19 19:00,28.7
105,강릉,2020-08-19 20:00,28.9
105,강릉,2020-08-19 21:00,28.9
105,강릉,2020-08-19 22:00,28.9
105,강릉,2020-08-19 23:00,28.8
105,강릉,2020-08-20 00:00,28.7
105,강릉,2020-08-20 01:00,28.5
105,강릉,2020-08-20 02:00,28.4
105,강릉,2020-08-20 03:00,28.2
105,강릉,2020-08-20 04:00,28.1
105,강릉,2020-08-20 05:00,27.9
105,강릉,2020-08-20 06:00,27.7
105,강릉,2020-08-20 07:00,27.6
105,강릉,2020-08-20 08:00,27.4
105,강릉,2020-08-20 09:00,27.3
105,강릉,2020-08-20 10:00,27.2
105,강릉,2020-08-20 11:00,27.1
105,강릉,2020-08-20 12:00,27.2
105,강릉,2020-08-20 13:00,27.4
105,강릉,2020-08-20 14:00,27.6
105,강릉,2020-08-20 15:00,27.9
105,강릉,2020-08-20 16:00,28.2
105,강릉,2020-08-20 17:00,28.5
105,강릉,2020-08-20 18:00,28.6
105,강릉,2020-08-20 19:00,28.6
105,강릉,2020-08-20 20:00,28.5
105,강릉,2020-08-20 21:00,28.4
105,강릉,2020-08-20 22:00,28.3
105,강릉,2020-08-20 23:00,28.1
105,강릉,2020-08-21 00:00,28
105,강릉,2020-08-21 01:00,27.8
105,강릉,2020-08-21 02:00,27.7
105,강릉,2020-08-21 03:00,27.5
105,강릉,2020-08-21 04:00,27.4
105,강릉,2020-08-21 05:00,27.3
105,강릉,2020-08-21 06:00,27.1
105,강릉,2020-08-21 07:00,27
105,강릉,2020-08-21 08:00,26.9
105,강릉,2020-08-21 09:00,26.8
105,강릉,2020-08-21 10:00,26.8
105,강릉,2020-08-21 11:00,26.8
105,강릉,2020-08-21 12:00,26.7
105,강릉,2020-08-21 13:00,26.7
105,강릉,2020-08-21 14:00,26.7
105,강릉,2020-08-21 15:00,26.6
105,강릉,2020-08-21 16:00,26.5
105,강릉,2020-08-21 17:00,26.4
105,강릉,2020-08-21 18:00,26.4
105,강릉,2020-08-21 19:00,26.4
105,강릉,2020-08-21 20:00,26.4
105,강릉,2020-08-21 21:00,26.3
105,강릉,2020-08-21 22:00,26.2
105,강릉,2020-08-21 23:00,26.2
105,강릉,2020-08-22 00:00,26.1
105,강릉,2020-08-22 01:00,26
105,강릉,2020-08-22 02:00,25.9
105,강릉,2020-08-22 03:00,25.8
105,강릉,2020-08-22 04:00,25.7
105,강릉,2020-08-22 05:00,25.7
105,강릉,2020-08-22 06:00,25.6
105,강릉,2020-08-22 07:00,25.5
105,강릉,2020-08-22 08:00,25.5
105,강릉,2020-08-22 09:00,25.4
105,강릉,2020-08-22 10:00,25.4
105,강릉,2020-08-22 11:00,25.4
105,강릉,2020-08-22 12:00,25.4
105,강릉,2020-08-22 13:00,25.4
105,강릉,2020-08-22 14:00,25.5
105,강릉,2020-08-22 15:00,25.5
105,강릉,2020-08-22 16:00,25.5
105,강릉,2020-08-22 17:00,25.6
105,강릉,2020-08-22 18:00,25.6
105,강릉,2020-08-22 19:00,25.6
105,강릉,2020-08-22 20:00,25.5
105,강릉,2020-08-22 21:00,25.5
105,강릉,2020-08-22 22:00,25.5
105,강릉,2020-08-22 23:00,25.4
105,강릉,2020-08-23 00:00,25.4
105,강릉,2020-08-23 01:00,25.3
105,강릉,2020-08-23 02:00,25.3
105,강릉,2020-08-23 03:00,25.2
105,강릉,2020-08-23 04:00,25.1
105,강릉,2020-08-23 05:00,25
105,강릉,2020-08-23 06:00,24.9
105,강릉,2020-08-23 07:00,24.8
105,강릉,2020-08-23 08:00,24.7
105,강릉,2020-08-23 09:00,24.6
105,강릉,2020-08-23 10:00,24.6
105,강릉,2020-08-23 11:00,24.6
105,강릉,2020-08-23 12:00,24.7
105,강릉,2020-08-23 13:00,24.9
105,강릉,2020-08-23 14:00,25.1
105,강릉,2020-08-23 15:00,25.3
105,강릉,2020-08-23 16:00,25.5
105,강릉,2020-08-23 17:00,25.7
105,강릉,2020-08-23 18:00,26
105,강릉,2020-08-23 19:00,26.1
105,강릉,2020-08-23 20:00,26.2
105,강릉,2020-08-23 21:00,26.3
105,강릉,2020-08-23 22:00,26.3
105,강릉,2020-08-23 23:00,26.2
105,강릉,2020-08-24 00:00,26.1
108,서울,2020-08-18 01:00,27.4
108,서울,2020-08-18 02:00,27.4
108,서울,2020-08-18 03:00,27.3
108,서울,2020-08-18 04:00,27.3
108,서울,2020-08-18 05:00,27.2
108,서울,2020-08-18 06:00,27.1
108,서울,2020-08-18 07:00,27.1
108,서울,2020-08-18 08:00,27
108,서울,2020-08-18 09:00,26.9
108,서울,2020-08-18 10:00,26.8
108,서울,2020-08-18 11:00,26.8
108,서울,2020-08-18 12:00,26.7
108,서울,2020-08-18 13:00,26.7
108,서울,2020-08-18 14:00,26.8
108,서울,2020-08-18 15:00,26.8
108,서울,2020-08-18 16:00,26.9
108,서울,2020-08-18 17:00,27
108,서울,2020-08-18 18:00,27.2
108,서울,2020-08-18 19:00,27.3
108,서울,2020-08-18 20:00,27.4
108,서울,2020-08-18 21:00,27.5
108,서울,2020-08-18 22:00,27.6
108,서울,2020-08-18 23:00,27.6
108,서울,2020-08-19 00:00,27.6
108,서울,2020-08-19 01:00,27.5
108,서울,2020-08-19 02:00,27.5
108,서울,2020-08-19 03:00,27.4
108,서울,2020-08-19 04:00,27.4
108,서울,2020-08-19 05:00,27.3
108,서울,2020-08-19 06:00,27.2
108,서울,2020-08-19 07:00,27.1
108,서울,2020-08-19 08:00,27
108,서울,2020-08-19 09:00,27
108,서울,2020-08-19 10:00,26.9
108,서울,2020-08-19 11:00,26.8
108,서울,2020-08-19 12:00,26.8
108,서울,2020-08-19 13:00,26.8
108,서울,2020-08-19 14:00,26.9
108,서울,2020-08-19 15:00,27
108,서울,2020-08-19 16:00,27.1
108,서울,2020-08-19 17:00,27.2
108,서울,2020-08-19 18:00,27.3
108,서울,2020-08-19 19:00,27.4
108,서울,2020-08-19 20:00,27.5
108,서울,2020-08-19 21:00,27.6
108,서울,2020-08-19 22:00,27.7
108,서울,2020-08-19 23:00,27.7
108,서울,2020-08-20 00:00,27.7
108,서울,2020-08-20 01:00,27.6
108,서울,2020-08-20 02:00,27.6
108,서울,2020-08-20 03:00,27.5
108,서울,2020-08-20 04:00,27.5
108,서울,2020-08-20 05:00,27.4
108,서울,2020-08-20 06:00,27.3
108,서울,2020-08-20 07:00,27.3
108,서울,2020-08-20 08:00,27.2
108,서울,2020-08-20 09:00,27.1
108,서울,2020-08-20 10:00,27.1
108,서울,2020-08-20 11:00,27
108,서울,2020-08-20 12:00,27
108,서울,2020-08-20 13:00,27
108,서울,2020-08-20 14:00,27.1
108,서울,2020-08-20 15:00,27.2
108,서울,2020-08-20 16:00,27.3
108,서울,2020-08-20 17:00,27.4
108,서울,2020-08-20 18:00,27.5
108,서울,2020-08-20 19:00,27.6
108,서울,2020-08-20 20:00,27.7
108,서울,2020-08-20 21:00,27.7
108,서울,2020-08-20 22:00,27.8
108,서울,2020-08-20 23:00,27.8
108,서울,2020-08-21 00:00,27.7
108,서울,2020-08-21 01:00,27.7
108,서울,2020-08-21 02:00,27.6
108,서울,2020-08-21 03:00,27.6
108,서울,2020-08-21 04:00,27.5
108,서울,2020-08-21 05:00,27.5
108,서울,2020-08-21 06:00,27.4
108,서울,2020-08-21 07:00,27.3
108,서울,2020-08-21 08:00,27.3
108,서울,2020-08-21 09:00,27.2
108,서울,2020-08-21 10:00,27.2
108,서울,2020-08-21 11:00,27.1
108,서울,2020-08-21 12:00,27.1
108,서울,2020-08-21 13:00,27.1
